Commercial AO designator,CFN,CFN suffix,ATC AO designator,ATC flight id,Start of period of operation,End of period of operation,Days of operation,ICAO ADEP,EOBT,ICAO ADES,ETA,ICAO aircraft type,No-change indicator,Change-actions indicator,Call-sign format,Next CFN,
AY,070,,FIN,070,11OCT11,15OCT11,256,VHHH,1625,EFHK,0305,A340,N,,,069,
AY,070,,FIN,070,13OCT11,13OCT11,4,VHHH,1625,EFHK,0305,A340,N,,,000,
AY,070,,FIN,070,17OCT11,23OCT11,17,VHHH,1625,EFHK,0305,A340,N,,,081,
AY,070,,FIN,070,18OCT11,28OCT11,2456,VHHH,1625,EFHK,0305,A340,N,,,069,
AY,070,,FIN,070,24OCT11,24OCT11,1,VHHH,1625,EFHK,0305,A340,N,,,073,
AY,070,,FIN,070,29OCT11,29OCT11,6,VHHH,1625,EFHK,0305,A340,N,,,000,
AY,071,,FIN,071,28APR11,28APR11,4,EFHK,1415,RJAA,2355,A340,N,,,072,
AY,071,,FIN,071,06MAY11,06MAY11,5,EFHK,1415,RJAA,2355,A340,N,,,072,
AY,072,,FIN,072,29APR11,29APR11,5,RJAA,0230,EFHK,1250,A340,N,,,073,
AY,072,,FIN,072,07MAY11,07MAY11,6,RJAA,0230,EFHK,1250,A340,N,,,021,
AY,073,,FIN,073,27MAR11,28AUG11,234567,EFHK,1415,RJAA,2355,A340,N,,,074,
AY,073,,FIN,073,28MAR11,10OCT11,1,EFHK,1415,RJAA,2355,A340,N,,,074,
AY,073,,FIN,073,30AUG11,09OCT11,24567,EFHK,1415,RJAA,2355,A340,N,,,074,
AY,073,,FIN,073,31AUG11,26OCT11,3,EFHK,1415,RJAA,2355,A340,N,,,074,
AY,073,,FIN,073,11OCT11,18OCT11,2567,EFHK,1415,RJAA,2355,A333,N,,,074,
AY,073,,FIN,073,13OCT11,13OCT11,4,EFHK,1415,RJAA,2355,A340,N,,,074,
AY,073,,FIN,073,17OCT11,17OCT11,1,EFHK,1415,RJAA,2355,A333,N,,,074,
AY,073,,FIN,073,20OCT11,28OCT11,45,EFHK,1415,RJAA,2355,A333,N,,,074,
AY,073,,FIN,073,22OCT11,25OCT11,267,EFHK,1415,RJAA,2355,A340,N,,,074,
AY,073,,FIN,073,24OCT11,24OCT11,1,EFHK,1415,RJAA,2355,A340,N,,,074,
AY,073,,FIN,073,29OCT11,29OCT11,6,EFHK,1415,RJAA,2355,A333,N,,,000,
AY,074,,FIN,074,27MAR11,27MAR11,7,RJAA,0200,EFHK,1220,A333,N,,,077,
AY,074,,FIN,074,28MAR11,04APR11,1,RJAA,0200,EFHK,1220,A340,N,,,021,
AY,074,,FIN,074,29MAR11,12APR11,2,RJAA,0155,EFHK,1215,A340,N,,,069,
AY,074,,FIN,074,30MAR11,08APR11,35,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,31MAR11,07APR11,4,RJAA,0200,EFHK,1220,A340,N,,,021,
AY,074,,FIN,074,02APR11,09APR11,6,RJAA,0200,EFHK,1220,A340,N,,,069,
AY,074,,FIN,074,03APR11,01MAY11,7,RJAA,0200,EFHK,1220,A340,N,,,057,
AY,074,,FIN,074,11APR11,11APR11,1,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,13APR11,16APR11,3456,RJAA,0200,EFHK,1220,A340,N,,,069,
AY,074,,FIN,074,18APR11,25APR11,14,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,19APR11,19APR11,2,RJAA,0155,EFHK,1215,A340,N,,,095,
AY,074,,FIN,074,20APR11,27APR11,356,RJAA,0200,EFHK,1220,A340,N,,,069,
AY,074,,FIN,074,26APR11,04OCT11,2,RJAA,0155,EFHK,1215,A340,N,,,069,
AY,074,,FIN,074,28APR11,29APR11,45,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,30APR11,05MAY11,46,RJAA,0200,EFHK,1220,A340,N,,,069,
AY,074,,FIN,074,02MAY11,09MAY11,1,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,04MAY11,04MAY11,3,RJAA,0200,EFHK,1220,A340,N,,,051,
AY,074,,FIN,074,06MAY11,15MAY11,57,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,07MAY11,14MAY11,6,RJAA,0200,EFHK,1220,A340,N,,,095,
AY,074,,FIN,074,11MAY11,11MAY11,3,RJAA,0200,EFHK,1220,A340,N,,,069,
AY,074,,FIN,074,12MAY11,12MAY11,4,RJAA,0200,EFHK,1220,A340,N,,,021,
AY,074,,FIN,074,16MAY11,23MAY11,1,RJAA,0200,EFHK,1220,A340,N,,,095,
AY,074,,FIN,074,18MAY11,22MAY11,37,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,19MAY11,19MAY11,4,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,20MAY11,27MAY11,5,RJAA,0200,EFHK,1220,A340,N,,,057,
AY,074,,FIN,074,21MAY11,21MAY11,6,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,25MAY11,25MAY11,3,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,26MAY11,26MAY11,4,RJAA,0200,EFHK,1220,A340,N,,,095,
AY,074,,FIN,074,28MAY11,28MAY11,6,RJAA,0200,EFHK,1220,A340,N,,,081,
AY,074,,FIN,074,29MAY11,05JUN11,157,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,01JUN11,05OCT11,3,RJAA,0200,EFHK,1220,A340,N,,,057,
AY,074,,FIN,074,02JUN11,02JUN11,4,RJAA,0200,EFHK,1220,A340,N,,,081,
AY,074,,FIN,074,04JUN11,04JUN11,6,RJAA,0200,EFHK,1220,A340,N,,,069,
AY,074,,FIN,074,06JUN11,03OCT11,1,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,09JUN11,27AUG11,46,RJAA,0200,EFHK,1220,A340,N,,,081,
AY,074,,FIN,074,10JUN11,09OCT11,57,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,01SEP11,29SEP11,4,RJAA,0200,EFHK,1215,A340,N,,,081,
AY,074,,FIN,074,03SEP11,01OCT11,6,RJAA,0200,EFHK,1220,A340,N,,,081,
AY,074,,FIN,074,06OCT11,06OCT11,4,RJAA,0200,EFHK,1215,A340,N,,,095,
AY,074,,FIN,074,08OCT11,14OCT11,56,RJAA,0200,EFHK,1220,A340,N,,,069,
AY,074,,FIN,074,10OCT11,10OCT11,1,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,11OCT11,11OCT11,2,RJAA,0155,EFHK,1215,A340,N,,,081,
AY,074,,FIN,074,12OCT11,19OCT11,3,RJAA,0200,EFHK,1220,A333,N,,,021,
AY,074,,FIN,074,13OCT11,20OCT11,4,RJAA,0200,EFHK,1215,A340,N,,,069,
AY,074,,FIN,074,15OCT11,15OCT11,6,RJAA,0200,EFHK,1220,A333,N,,,041,
AY,074,,FIN,074,16OCT11,21OCT11,157,RJAA,0200,EFHK,1220,A333,N,,,073,
AY,074,,FIN,074,18OCT11,18OCT11,2,RJAA,0155,EFHK,1215,A333,N,,,073,
AY,074,,FIN,074,22OCT11,22OCT11,6,RJAA,0200,EFHK,1220,A333,N,,,021,
AY,074,,FIN,074,23OCT11,26OCT11,137,RJAA,0200,EFHK,1220,A340,N,,,073,
AY,074,,FIN,074,25OCT11,25OCT11,2,RJAA,0155,EFHK,1215,A340,N,,,081,
AY,074,,FIN,074,27OCT11,27OCT11,4,RJAA,0200,EFHK,1215,A340,N,,,081,
AY,074,,FIN,074,28OCT11,29OCT11,56,RJAA,0200,EFHK,1220,A333,N,,,051,
AY,077,,FIN,077,27MAR11,01MAY11,13467,EFHK,1420,RJBB,2355,A333,N,,,078,
AY,077,,FIN,077,29MAR11,29APR11,25,EFHK,1420,RJBB,2355,A340,N,,,078,
AY,077,,FIN,077,02MAY11,28OCT11,1234567,EFHK,1420,RJBB,2355,A333,N,,,078,
AY,077,,FIN,077,29OCT11,29OCT11,6,EFHK,1420,RJBB,2355,A333,N,,,000,
AY,078,,FIN,078,27MAR11,10APR11,157,RJBB,0155,EFHK,1210,A333,N,,,079,
AY,078,,FIN,078,29MAR11,29MAR11,2,RJBB,0155,EFHK,1210,A333,N,,,051,
AY,078,,FIN,078,30MAR11,30APR11,36,RJBB,0155,EFHK,1210,A340,N,,,057,
AY,078,,FIN,078,31MAR11,07APR11,4,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,078,,FIN,078,05APR11,26APR11,2,RJBB,0155,EFHK,1210,A333,N,,,005,
AY,078,,FIN,078,11APR11,01MAY11,1457,RJBB,0155,EFHK,1210,A333,N,,,079,
AY,078,,FIN,078,02MAY11,11MAY11,1236,RJBB,0155,EFHK,1210,A333,N,,,079,
AY,078,,FIN,078,05MAY11,05MAY11,4,RJBB,0155,EFHK,1210,A333,N,,,051,
AY,078,,FIN,078,06MAY11,06MAY11,5,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,078,,FIN,078,08MAY11,08MAY11,7,RJBB,0155,EFHK,1210,A333,N,,,077,
AY,078,,FIN,078,12MAY11,16MAY11,14567,RJBB,0155,EFHK,1210,A333,N,,,079,
AY,078,,FIN,078,17MAY11,17MAY11,2,RJBB,0155,EFHK,1210,A333,N,,,005,
AY,078,,FIN,078,18MAY11,20MAY11,35,RJBB,0155,EFHK,1210,A333,N,,,077,
AY,078,,FIN,078,19MAY11,19MAY11,4,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,078,,FIN,078,21MAY11,21MAY11,6,RJBB,0155,EFHK,1210,A333,N,,,077,
AY,078,,FIN,078,22MAY11,02JUN11,147,RJBB,0155,EFHK,1210,A333,N,,,079,
AY,078,,FIN,078,24MAY11,24MAY11,2,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,078,,FIN,078,25MAY11,25MAY11,3,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,078,,FIN,078,27MAY11,27MAY11,5,RJBB,0155,EFHK,1210,A333,N,,,077,
AY,078,,FIN,078,28MAY11,01JUN11,36,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,078,,FIN,078,31MAY11,27SEP11,2,RJBB,0155,EFHK,1210,A333,N,,,021,
AY,078,,FIN,078,03JUN11,01OCT11,56,RJBB,0155,EFHK,1210,A333,N,,,077,
AY,078,,FIN,078,05JUN11,02OCT11,7,RJBB,0155,EFHK,1210,A333,N,,,021,
AY,078,,FIN,078,06JUN11,06OCT11,14,RJBB,0155,EFHK,1210,A333,N,,,079,
AY,078,,FIN,078,08JUN11,05OCT11,3,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,078,,FIN,078,04OCT11,04OCT11,2,RJBB,0155,EFHK,1210,A333,N,,,061,
AY,078,,FIN,078,07OCT11,12OCT11,135,RJBB,0155,EFHK,1210,A333,N,,,079,
AY,078,,FIN,078,08OCT11,09OCT11,67,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,078,,FIN,078,11OCT11,13OCT11,24,RJBB,0155,EFHK,1210,A333,N,,,077,
AY,078,,FIN,078,14OCT11,14OCT11,5,RJBB,0155,EFHK,1210,A333,N,,,073,
AY,078,,FIN,078,15OCT11,15OCT11,6,RJBB,0155,EFHK,1210,A333,N,,,051,
AY,078,,FIN,078,16OCT11,26OCT11,1367,RJBB,0155,EFHK,1210,A333,N,,,079,
AY,078,,FIN,078,18OCT11,27OCT11,245,RJBB,0155,EFHK,1210,A333,N,,,077,
AY,078,,FIN,078,28OCT11,28OCT11,5,RJBB,0155,EFHK,1210,A333,N,,,073,
AY,078,,FIN,078,29OCT11,29OCT11,6,RJBB,0155,EFHK,1210,A333,N,,,041,
AY,079,,FIN,079,27MAR11,12JUN11,1234567,EFHK,1415,RJGG,2350,A333,N,,,080,
AY,079,,FIN,079,13JUN11,09OCT11,123457,EFHK,1415,RJGG,2350,A333,N,,,080,
AY,079,,FIN,079,18JUN11,22OCT11,6,EFHK,1415,RJGG,2350,A333,N,,,080,
AY,079,,FIN,079,10OCT11,28OCT11,1357,EFHK,1415,RJGG,2350,A333,N,,,080,
AY,079,,FIN,079,29OCT11,29OCT11,6,EFHK,1415,RJGG,2350,A333,N,,,000,
AY,080,,FIN,080,27MAR11,27MAR11,7,RJGG,0140,EFHK,1150,A340,N,,,057,
AY,080,,FIN,080,28MAR11,10APR11,17,RJGG,0140,EFHK,1150,A333,N,,,077,
AY,080,,FIN,080,29MAR11,29APR11,25,RJGG,0140,EFHK,1150,A333,N,,,041,
AY,080,,FIN,080,30MAR11,09APR11,346,RJGG,0140,EFHK,1150,A333,N,,,079,
AY,080,,FIN,080,11APR11,01MAY11,1347,RJGG,0140,EFHK,1150,A333,N,,,077,
AY,080,,FIN,080,16APR11,30APR11,6,RJGG,0140,EFHK,1150,A333,N,,,079,
AY,080,,FIN,080,02MAY11,10MAY11,126,RJGG,0140,EFHK,1150,A333,N,,,077,
AY,080,,FIN,080,04MAY11,11MAY11,3,RJGG,0140,EFHK,1150,A333,N,,,041,
AY,080,,FIN,080,05MAY11,08MAY11,457,RJGG,0140,EFHK,1150,A333,N,,,079,
AY,080,,FIN,080,12MAY11,12MAY11,4,RJGG,0140,EFHK,1150,A333,N,,,077,
AY,080,,FIN,080,13MAY11,20MAY11,12567,RJGG,0140,EFHK,1150,A333,N,,,041,
AY,080,,FIN,080,18MAY11,21MAY11,346,RJGG,0140,EFHK,1150,A333,N,,,079,
AY,080,,FIN,080,22MAY11,29MAY11,147,RJGG,0140,EFHK,1150,A333,N,,,077,
AY,080,,FIN,080,24MAY11,27MAY11,25,RJGG,0140,EFHK,1150,A333,N,,,041,
AY,080,,FIN,080,25MAY11,01JUN11,36,RJGG,0140,EFHK,1150,A333,N,,,079,
AY,080,,FIN,080,30MAY11,08OCT11,156,RJGG,0140,EFHK,1150,A333,N,,,061,
AY,080,,FIN,080,31MAY11,06OCT11,24,RJGG,0140,EFHK,1150,A333,N,,,077,
AY,080,,FIN,080,05JUN11,12JUN11,7,RJGG,0140,EFHK,1150,A333,N,,,041,
AY,080,,FIN,080,08JUN11,05OCT11,3,RJGG,0140,EFHK,1150,A333,N,,,079,
AY,080,,FIN,080,19JUN11,02OCT11,7,RJGG,0140,EFHK,1145,A333,N,,,041,
AY,080,,FIN,080,09OCT11,09OCT11,7,RJGG,0140,EFHK,1145,A333,N,,,021,
AY,080,,FIN,080,10OCT11,10OCT11,1,RJGG,0140,EFHK,1150,A333,N,,,077,
AY,080,,FIN,080,11OCT11,18OCT11,24,RJGG,0140,EFHK,1150,A333,N,,,041,
AY,080,,FIN,080,15OCT11,15OCT11,6,RJGG,0140,EFHK,1150,A333,N,,,073,
AY,080,,FIN,080,16OCT11,16OCT11,7,RJGG,0140,EFHK,1145,A333,N,,,077,
AY,080,,FIN,080,17OCT11,24OCT11,16,RJGG,0140,EFHK,1150,A333,N,,,077,
AY,080,,FIN,080,20OCT11,20OCT11,4,RJGG,0140,EFHK,1150,A333,N,,,021,
AY,080,,FIN,080,23OCT11,23OCT11,7,RJGG,0140,EFHK,1145,A333,N,,,041,
AY,080,,FIN,080,25OCT11,25OCT11,2,RJGG,0140,EFHK,1150,A333,N,,,041,
AY,080,,FIN,080,27OCT11,27OCT11,4,RJGG,0140,EFHK,1150,A333,N,,,073,
AY,080,,FIN,080,29OCT11,29OCT11,6,RJGG,0140,EFHK,1150,A333,N,,,079,
AY,081,,FIN,081,30MAY11,28OCT11,1234567,EFHK,2040,WSSS,0810,A340,N,,,082,
AY,081,,FIN,081,29OCT11,29OCT11,6,EFHK,2040,WSSS,0810,A340,N,,,000,
AY,082,,FIN,082,31MAY11,04JUN11,2456,WSSS,1530,EFHK,0335,A340,N,,,081,
AY,082,,FIN,082,01JUN11,28SEP11,3,WSSS,1530,EFHK,0335,A340,N,,,073,
AY,082,,FIN,082,05JUN11,02OCT11,7,WSSS,1530,EFHK,0335,A340,N,,,069,
AY,082,,FIN,082,06JUN11,03OCT11,1,WSSS,1530,EFHK,0335,A340,N,,,095,
AY,082,,FIN,082,07JUN11,01OCT11,246,WSSS,1530,EFHK,0335,A340,N,,,081,
AY,082,,FIN,082,10JUN11,30SEP11,5,WSSS,1530,EFHK,0335,A340,N,,,057,
AY,082,,FIN,082,04OCT11,11OCT11,2345,WSSS,1530,EFHK,0335,A340,N,,,081,
AY,082,,FIN,082,08OCT11,09OCT11,67,WSSS,1530,EFHK,0335,A340,N,,,069,
AY,082,,FIN,082,10OCT11,24OCT11,17,WSSS,1530,EFHK,0335,A340,N,,,069,
AY,082,,FIN,082,12OCT11,12OCT11,3,WSSS,1530,EFHK,0335,A340,N,,,073,
AY,082,,FIN,082,13OCT11,25OCT11,23456,WSSS,1530,EFHK,0335,A340,N,,,081,
AY,082,,FIN,082,26OCT11,26OCT11,3,WSSS,1530,EFHK,0335,A340,N,,,095,
AY,082,,FIN,082,27OCT11,28OCT11,45,WSSS,1530,EFHK,0335,A340,N,,,081,
AY,082,,FIN,082,29OCT11,29OCT11,6,WSSS,1530,EFHK,0335,A340,N,,,000,
AY,089,,FIN,089,28MAR11,04APR11,1,EFHK,1340,VTBD,2340,A330,N,,,090,
AY,089,,FIN,089,30MAR11,09APR11,346,EFHK,1340,VTBD,2340,A340,N,,,090,
AY,089,,FIN,089,11APR11,28APR11,14,EFHK,1340,VTBD,2340,A330,N,,,090,
AY,089,,FIN,089,13APR11,30APR11,36,EFHK,1340,VTBD,2340,A340,N,,,090,
AY,090,,FIN,090,27MAR11,24APR11,7,VTBD,0145,EFHK,1215,A340,N,,,073,
AY,090,,FIN,090,29MAR11,29MAR11,2,VTBD,0145,EFHK,1215,A330,N,,,1967,
AY,090,,FIN,090,31MAR11,14APR11,45,VTBD,0145,EFHK,1215,A340,N,,,057,
AY,090,,FIN,090,05APR11,05APR11,2,VTBD,0145,EFHK,1215,A330,N,,,1967,
AY,090,,FIN,090,12APR11,12APR11,2,VTBD,0145,EFHK,1215,A330,N,,,095,
AY,090,,FIN,090,15APR11,15APR11,5,VTBD,0145,EFHK,1215,A330,N,,,1955,
AY,090,,FIN,090,19APR11,19APR11,2,VTBD,0145,EFHK,1215,A330,N,,,069,
AY,090,,FIN,090,21APR11,28APR11,4,VTBD,0145,EFHK,1215,A340,N,,,057,
AY,090,,FIN,090,22APR11,22APR11,5,VTBD,0145,EFHK,1215,A330,N,,,1955,
AY,090,,FIN,090,26APR11,26APR11,2,VTBD,0145,EFHK,1215,A330,N,,,095,
AY,090,,FIN,090,29APR11,29APR11,5,VTBD,0145,EFHK,1215,A330,N,,,021,
AY,090,,FIN,090,01MAY11,01MAY11,7,VTBD,0145,EFHK,1215,A340,N,,,073,
AY,095,,FIN,095,27MAR11,02APR11,2467,EFHK,2040,VTBD,0645,A340,N,,,096,
AY,095,,FIN,095,28MAR11,03APR11,1357,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,04APR11,18APR11,1234567,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,19APR11,19APR11,2,EFHK,2040,VTBD,0645,A340,N,,,8941,
AY,095,,FIN,095,20APR11,28APR11,1234567,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,29APR11,29APR11,5,EFHK,2040,VTBD,0645,A333,N,,,8941,
AY,095,,FIN,095,30APR11,02MAY11,167,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,03MAY11,17MAY11,246,EFHK,2040,VTBD,0645,A340,N,,,096,
AY,095,,FIN,095,04MAY11,15MAY11,357,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,09MAY11,09MAY11,1,EFHK,2040,VTBD,0645,A330,N,,,8941,
AY,095,,FIN,095,16MAY11,29MAY11,1357,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,21MAY11,28MAY11,246,EFHK,2040,VTBD,0645,A340,N,,,096,
AY,095,,FIN,095,30MAY11,03OCT11,13467,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,31MAY11,30SEP11,25,EFHK,2040,VTBD,0645,A340,N,,,096,
AY,095,,FIN,095,04OCT11,17OCT11,1246,EFHK,2040,VTBD,0645,A340,N,,,096,
AY,095,,FIN,095,05OCT11,16OCT11,357,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,18OCT11,28OCT11,123567,EFHK,2040,VTBD,0645,A330,N,,,096,
AY,095,,FIN,095,20OCT11,27OCT11,4,EFHK,2040,VTBD,0645,A340,N,,,096,
AY,095,,FIN,095,29OCT11,29OCT11,6,EFHK,2040,VTBD,0645,A340,N,,,000,
AY,096,,FIN,096,27MAR11,27MAR11,7,VTBD,1715,EFHK,0340,A330,N,,,089,
AY,096,,FIN,096,28MAR11,01APR11,15,VTBD,1715,EFHK,0340,A340,N,,,095,
AY,096,,FIN,096,29MAR11,05APR11,2,VTBD,1715,EFHK,0340,A330,N,,,1517,
AY,096,,FIN,096,30MAR11,30MAR11,3,VTBD,1715,EFHK,0340,A340,N,,,1519,
AY,096,,FIN,096,31MAR11,31MAR11,4,VTBD,1715,EFHK,0340,A330,N,,,1955,
AY,096,,FIN,096,02APR11,09APR11,6,VTBD,1715,EFHK,0340,A330,N,,,1507,
AY,096,,FIN,096,03APR11,03APR11,7,VTBD,1715,EFHK,0340,A340,N,,,073,
AY,096,,FIN,096,04APR11,08APR11,145,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,06APR11,13APR11,3,VTBD,1715,EFHK,0340,A330,N,,,1519,
AY,096,,FIN,096,10APR11,24APR11,7,VTBD,1715,EFHK,0340,A330,N,,,089,
AY,096,,FIN,096,11APR11,11APR11,1,VTBD,1715,EFHK,0340,A330,N,,,1517,
AY,096,,FIN,096,12APR11,26APR11,2,VTBD,1715,EFHK,0340,A330,N,,,005,
AY,096,,FIN,096,14APR11,21APR11,45,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,16APR11,16APR11,6,VTBD,1715,EFHK,0340,A330,N,,,1507,
AY,096,,FIN,096,18APR11,18APR11,1,VTBD,1715,EFHK,0340,A330,N,,,1517,
AY,096,,FIN,096,20APR11,20APR11,3,VTBD,1715,EFHK,0340,A340,N,,,069,
AY,096,,FIN,096,22APR11,22APR11,5,VTBD,1715,EFHK,0340,A330,N,,,1511,
AY,096,,FIN,096,23APR11,23APR11,6,VTBD,1715,EFHK,0340,A330,N,,,1959,
AY,096,,FIN,096,25APR11,25APR11,1,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,27APR11,27APR11,3,VTBD,1715,EFHK,0340,A330,N,,,089,
AY,096,,FIN,096,28APR11,28APR11,4,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,29APR11,29APR11,5,VTBD,1715,EFHK,0340,A330,N,,,005,
AY,096,,FIN,096,30APR11,30APR11,6,VTBD,1715,EFHK,0340,A340,N,,,021,
AY,096,,FIN,096,01MAY11,07MAY11,2467,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,02MAY11,02MAY11,1,VTBD,1715,EFHK,0340,A330,N,,,021,
AY,096,,FIN,096,04MAY11,06MAY11,35,VTBD,1715,EFHK,0340,A340,N,,,073,
AY,096,,FIN,096,08MAY11,22MAY11,37,VTBD,1715,EFHK,0340,A340,N,,,069,
AY,096,,FIN,096,09MAY11,09MAY11,1,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,10MAY11,10MAY11,2,VTBD,1715,EFHK,0340,A333,N,,,051,
AY,096,,FIN,096,12MAY11,28MAY11,246,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,13MAY11,13MAY11,5,VTBD,1715,EFHK,0340,A340,N,,,073,
AY,096,,FIN,096,16MAY11,10OCT11,1,VTBD,1715,EFHK,0340,A330,N,,,021,
AY,096,,FIN,096,20MAY11,20MAY11,5,VTBD,1715,EFHK,0340,A330,N,,,005,
AY,096,,FIN,096,25MAY11,25MAY11,3,VTBD,1715,EFHK,0340,A340,N,,,073,
AY,096,,FIN,096,27MAY11,01JUN11,35,VTBD,1715,EFHK,0340,A340,N,,,069,
AY,096,,FIN,096,29MAY11,29MAY11,7,VTBD,1715,EFHK,0340,A340,N,,,081,
AY,096,,FIN,096,31MAY11,04OCT11,257,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,02JUN11,29SEP11,4,VTBD,1715,EFHK,0340,A330,N,,,051,
AY,096,,FIN,096,04JUN11,01OCT11,6,VTBD,1715,EFHK,0340,A340,N,,,057,
AY,096,,FIN,096,08JUN11,28SEP11,3,VTBD,1715,EFHK,0340,A340,N,,,069,
AY,096,,FIN,096,05OCT11,11OCT11,23,VTBD,1715,EFHK,0340,A340,N,,,073,
AY,096,,FIN,096,06OCT11,06OCT11,4,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,07OCT11,14OCT11,5,VTBD,1715,EFHK,0340,A340,N,,,095,
AY,096,,FIN,096,08OCT11,08OCT11,6,VTBD,1715,EFHK,0340,A330,N,,,000,
AY,096,,FIN,096,09OCT11,16OCT11,37,VTBD,1715,EFHK,0340,A340,N,,,081,
AY,096,,FIN,096,13OCT11,27OCT11,4,VTBD,1715,EFHK,0340,A330,N,,,1511,
AY,096,,FIN,096,15OCT11,22OCT11,6,VTBD,1715,EFHK,0340,A330,N,,,1507,
AY,096,,FIN,096,17OCT11,24OCT11,17,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,18OCT11,21OCT11,25,VTBD,1715,EFHK,0340,A340,N,,,073,
AY,096,,FIN,096,19OCT11,26OCT11,3,VTBD,1715,EFHK,0340,A330,N,,,1519,
AY,096,,FIN,096,25OCT11,25OCT11,2,VTBD,1715,EFHK,0340,A330,N,,,095,
AY,096,,FIN,096,28OCT11,28OCT11,5,VTBD,1715,EFHK,0340,A340,N,,,095,
AY,096,,FIN,096,29OCT11,29OCT11,6,VTBD,1715,EFHK,0340,A330,N,,,000,
AY,107,,FIN,107,27MAR11,27MAR11,7,EFHK,1020,EETN,1055,B319,N,,,108,
AY,107,,FIN,107,03APR11,03APR11,7,EFHK,1020,EETN,1055,BE90,N,,,108,
AY,107,,FIN,107,10APR11,17APR11,7,EFHK,1020,EETN,1055,B320,N,,,108,
AY,107,,FIN,107,08MAY11,05JUN11,7,EFHK,1020,EETN,1055,B320,N,,,108,
AY,107,,FIN,107,12JUN11,19JUN11,7,EFHK,1020,EETN,1055,B319,N,,,108,
AY,107,,FIN,107,26JUN11,26JUN11,7,EFHK,1020,EETN,1055,B320,N,,,108,
AY,107,,FIN,107,03JUL11,03JUL11,7,EFHK,1020,EETN,1055,B319,N,,,108,
AY,107,,FIN,107,10JUL11,10JUL11,7,EFHK,1020,EETN,1055,B320,N,,,108,
AY,107,,FIN,107,17JUL11,24JUL11,7,EFHK,1020,EETN,1055,B319,N,,,108,
AY,107,,FIN,107,31JUL11,31JUL11,7,EFHK,1020,EETN,1055,B320,N,,,108,
AY,107,,FIN,107,07AUG11,07AUG11,7,EFHK,1020,EETN,1055,B319,N,,,108,
AY,107,,FIN,107,14AUG11,14AUG11,7,EFHK,1020,EETN,1055,B320,N,,,108,
AY,107,,FIN,107,21AUG11,04SEP11,7,EFHK,1020,EETN,1055,B319,N,,,108,
AY,107,,FIN,107,11SEP11,11SEP11,7,EFHK,1020,EETN,1055,B320,N,,,108,
AY,107,,FIN,107,18SEP11,18SEP11,7,EFHK,1020,EETN,1055,B319,N,,,108,
AY,107,,FIN,107,25SEP11,23OCT11,7,EFHK,1020,EETN,1055,B320,N,,,108,
